"date","ts","count","tmin","tmax","pn"
2018-05-04,2018-05-04 06:00:00,166,20.6,32.8,0
2018-05-04,2018-05-04 07:00:00,494,20.6,32.8,0
2018-05-04,2018-05-04 08:00:00,1018,20.6,32.8,0
2018-05-04,2018-05-04 09:00:00,1114,20.6,32.8,0
2018-05-04,2018-05-04 10:00:00,570,20.6,32.8,0
2018-05-04,2018-05-04 11:00:00,561,20.6,32.8,0
2018-05-04,2018-05-04 12:00:00,682,20.6,32.8,0
2018-05-04,2018-05-04 13:00:00,794,20.6,32.8,0
2018-05-04,2018-05-04 14:00:00,847,20.6,32.8,0
2018-05-04,2018-05-04 15:00:00,825,20.6,32.8,0
2018-05-04,2018-05-04 16:00:00,993,20.6,32.8,0
2018-05-04,2018-05-04 17:00:00,1463,20.6,32.8,0
2018-05-04,2018-05-04 18:00:00,1526,20.6,32.8,0
2018-05-04,2018-05-04 19:00:00,1051,20.6,32.8,0
2018-05-04,2018-05-04 20:00:00,700,20.6,32.8,0
2018-05-04,2018-05-04 21:00:00,279,20.6,32.8,0
2018-05-04,2018-05-04 22:00:00,300,20.6,32.8,0
2018-05-04,2018-05-04 23:00:00,340,20.6,32.8,0
2018-05-05,2018-05-05 00:00:00,230,15,23.9,0.3
2018-05-05,2018-05-05 01:00:00,141,15,23.9,0.3
2018-05-05,2018-05-05 02:00:00,99,15,23.9,0.3
2018-05-05,2018-05-05 03:00:00,76,15,23.9,0.3
2018-05-05,2018-05-05 04:00:00,25,15,23.9,0.3
2018-05-05,2018-05-05 05:00:00,17,15,23.9,0.3
2018-05-05,2018-05-05 06:00:00,37,15,23.9,0.3
2018-05-05,2018-05-05 07:00:00,101,15,23.9,0.3
2018-05-05,2018-05-05 08:00:00,256,15,23.9,0.3
2018-05-05,2018-05-05 09:00:00,517,15,23.9,0.3
2018-05-05,2018-05-05 10:00:00,802,15,23.9,0.3
2018-05-05,2018-05-05 11:00:00,902,15,23.9,0.3
2018-05-05,2018-05-05 12:00:00,1062,15,23.9,0.3
2018-05-05,2018-05-05 13:00:00,1119,15,23.9,0.3
2018-05-05,2018-05-05 14:00:00,1064,15,23.9,0.3
2018-05-05,2018-05-05 15:00:00,973,15,23.9,0.3
2018-05-05,2018-05-05 16:00:00,1032,15,23.9,0.3
2018-05-05,2018-05-05 17:00:00,960,15,23.9,0.3
2018-05-05,2018-05-05 18:00:00,666,15,23.9,0.3
2018-05-05,2018-05-05 19:00:00,639,15,23.9,0.3
2018-05-05,2018-05-05 20:00:00,523,15,23.9,0.3
2018-05-05,2018-05-05 21:00:00,383,15,23.9,0.3
2018-05-05,2018-05-05 22:00:00,338,15,23.9,0.3
2018-05-05,2018-05-05 23:00:00,264,15,23.9,0.3
2018-05-06,2018-05-06 00:00:00,263,14.4,20.6,0
2018-05-06,2018-05-06 01:00:00,166,14.4,20.6,0
2018-05-06,2018-05-06 02:00:00,110,14.4,20.6,0
2018-05-06,2018-05-06 03:00:00,87,14.4,20.6,0
2018-05-06,2018-05-06 04:00:00,35,14.4,20.6,0
2018-05-06,2018-05-06 05:00:00,18,14.4,20.6,0
2018-05-06,2018-05-06 06:00:00,21,14.4,20.6,0
2018-05-06,2018-05-06 07:00:00,67,14.4,20.6,0
2018-05-06,2018-05-06 08:00:00,175,14.4,20.6,0
2018-05-06,2018-05-06 09:00:00,359,14.4,20.6,0
2018-05-06,2018-05-06 10:00:00,659,14.4,20.6,0
2018-05-06,2018-05-06 11:00:00,847,14.4,20.6,0
2018-05-06,2018-05-06 12:00:00,1055,14.4,20.6,0
2018-05-06,2018-05-06 13:00:00,1052,14.4,20.6,0
2018-05-06,2018-05-06 14:00:00,1062,14.4,20.6,0
2018-05-06,2018-05-06 15:00:00,1005,14.4,20.6,0
2018-05-06,2018-05-06 16:00:00,905,14.4,20.6,0
2018-05-06,2018-05-06 17:00:00,983,14.4,20.6,0
2018-05-06,2018-05-06 18:00:00,778,14.4,20.6,0
2018-05-06,2018-05-06 19:00:00,671,14.4,20.6,0
2018-05-06,2018-05-06 20:00:00,469,14.4,20.6,0
2018-05-06,2018-05-06 21:00:00,345,14.4,20.6,0
2018-05-06,2018-05-06 22:00:00,225,14.4,20.6,0
2018-05-06,2018-05-06 23:00:00,170,14.4,20.6,0
2018-05-07,2018-05-07 00:00:00,78,12.8,23.9,0
2018-05-07,2018-05-07 01:00:00,40,12.8,23.9,0
2018-05-07,2018-05-07 02:00:00,21,12.8,23.9,0
2018-05-07,2018-05-07 03:00:00,7,12.8,23.9,0
2018-05-07,2018-05-07 04:00:00,10,12.8,23.9,0
2018-05-07,2018-05-07 05:00:00,37,12.8,23.9,0
2018-05-07,2018-05-07 06:00:00,184,12.8,23.9,0
2018-05-07,2018-05-07 07:00:00,503,12.8,23.9,0
2018-05-07,2018-05-07 08:00:00,1128,12.8,23.9,0
2018-05-07,2018-05-07 09:00:00,1017,12.8,23.9,0
2018-05-07,2018-05-07 10:00:00,504,12.8,23.9,0
2018-05-07,2018-05-07 11:00:00,465,12.8,23.9,0
2018-05-07,2018-05-07 12:00:00,596,12.8,23.9,0
2018-05-07,2018-05-07 13:00:00,632,12.8,23.9,0
2018-05-07,2018-05-07 14:00:00,709,12.8,23.9,0
2018-05-07,2018-05-07 15:00:00,664,12.8,23.9,0
2018-05-07,2018-05-07 16:00:00,884,12.8,23.9,0
2018-05-07,2018-05-07 17:00:00,1446,12.8,23.9,0
2018-05-07,2018-05-07 18:00:00,1773,12.8,23.9,0
2018-05-07,2018-05-07 19:00:00,1237,12.8,23.9,0
2018-05-07,2018-05-07 20:00:00,829,12.8,23.9,0
2018-05-07,2018-05-07 21:00:00,479,12.8,23.9,0
2018-05-07,2018-05-07 22:00:00,332,12.8,23.9,0
2018-05-07,2018-05-07 23:00:00,204,12.8,23.9,0
2018-05-08,2018-05-08 00:00:00,120,10.6,23.9,0
2018-05-08,2018-05-08 01:00:00,53,10.6,23.9,0
2018-05-08,2018-05-08 02:00:00,23,10.6,23.9,0
2018-05-08,2018-05-08 03:00:00,6,10.6,23.9,0
2018-05-08,2018-05-08 04:00:00,7,10.6,23.9,0
2018-05-08,2018-05-08 05:00:00,40,10.6,23.9,0
2018-05-08,2018-05-08 06:00:00,191,10.6,23.9,0
2018-05-08,2018-05-08 07:00:00,607,10.6,23.9,0
2018-05-08,2018-05-08 08:00:00,1346,10.6,23.9,0
2018-05-08,2018-05-08 09:00:00,1115,10.6,23.9,0
2018-05-08,2018-05-08 10:00:00,535,10.6,23.9,0
2018-05-08,2018-05-08 11:00:00,369,10.6,23.9,0
2018-05-08,2018-05-08 12:00:00,518,10.6,23.9,0
2018-05-08,2018-05-08 13:00:00,578,10.6,23.9,0
2018-05-08,2018-05-08 14:00:00,575,10.6,23.9,0
2018-05-08,2018-05-08 15:00:00,544,10.6,23.9,0
2018-05-08,2018-05-08 16:00:00,791,10.6,23.9,0
2018-05-08,2018-05-08 17:00:00,1375,10.6,23.9,0
2018-05-08,2018-05-08 18:00:00,1786,10.6,23.9,0
2018-05-08,2018-05-08 19:00:00,1265,10.6,23.9,0
2018-05-08,2018-05-08 20:00:00,858,10.6,23.9,0
2018-05-08,2018-05-08 21:00:00,558,10.6,23.9,0
2018-05-08,2018-05-08 22:00:00,373,10.6,23.9,0
2018-05-08,2018-05-08 23:00:00,223,10.6,23.9,0
2018-05-09,2018-05-09 00:00:00,143,9.4,25.6,0
2018-05-09,2018-05-09 01:00:00,39,9.4,25.6,0
2018-05-09,2018-05-09 02:00:00,10,9.4,25.6,0
2018-05-09,2018-05-09 03:00:00,7,9.4,25.6,0
2018-05-09,2018-05-09 04:00:00,14,9.4,25.6,0
2018-05-09,2018-05-09 05:00:00,43,9.4,25.6,0
2018-05-09,2018-05-09 06:00:00,227,9.4,25.6,0
2018-05-09,2018-05-09 07:00:00,556,9.4,25.6,0
2018-05-09,2018-05-09 08:00:00,1362,9.4,25.6,0
2018-05-09,2018-05-09 09:00:00,1211,9.4,25.6,0
2018-05-09,2018-05-09 10:00:00,501,9.4,25.6,0
2018-05-09,2018-05-09 11:00:00,422,9.4,25.6,0
2018-05-09,2018-05-09 12:00:00,501,9.4,25.6,0
2018-05-09,2018-05-09 13:00:00,577,9.4,25.6,0
2018-05-09,2018-05-09 14:00:00,583,9.4,25.6,0
2018-05-09,2018-05-09 15:00:00,603,9.4,25.6,0
2018-05-09,2018-05-09 16:00:00,798,9.4,25.6,0
2018-05-09,2018-05-09 17:00:00,1309,9.4,25.6,0
2018-05-09,2018-05-09 18:00:00,1768,9.4,25.6,0
2018-05-09,2018-05-09 19:00:00,1318,9.4,25.6,0
2018-05-09,2018-05-09 20:00:00,853,9.4,25.6,0
2018-05-09,2018-05-09 21:00:00,600,9.4,25.6,0
2018-05-09,2018-05-09 22:00:00,418,9.4,25.6,0
2018-05-09,2018-05-09 23:00:00,234,9.4,25.6,0
2018-05-10,2018-05-10 00:00:00,114,12.8,28.3,0.3
2018-05-10,2018-05-10 01:00:00,67,12.8,28.3,0.3
2018-05-10,2018-05-10 02:00:00,32,12.8,28.3,0.3
2018-05-10,2018-05-10 03:00:00,14,12.8,28.3,0.3
2018-05-10,2018-05-10 04:00:00,18,12.8,28.3,0.3
2018-05-10,2018-05-10 05:00:00,30,12.8,28.3,0.3
2018-05-10,2018-05-10 06:00:00,206,12.8,28.3,0.3
2018-05-10,2018-05-10 07:00:00,538,12.8,28.3,0.3
2018-05-10,2018-05-10 08:00:00,1226,12.8,28.3,0.3
2018-05-10,2018-05-10 09:00:00,1165,12.8,28.3,0.3
2018-05-10,2018-05-10 10:00:00,464,12.8,28.3,0.3
2018-05-10,2018-05-10 11:00:00,437,12.8,28.3,0.3
2018-05-10,2018-05-10 12:00:00,515,12.8,28.3,0.3
2018-05-10,2018-05-10 13:00:00,567,12.8,28.3,0.3
2018-05-10,2018-05-10 14:00:00,567,12.8,28.3,0.3
2018-05-10,2018-05-10 15:00:00,586,12.8,28.3,0.3
2018-05-10,2018-05-10 16:00:00,706,12.8,28.3,0.3
2018-05-10,2018-05-10 17:00:00,1136,12.8,28.3,0.3
2018-05-10,2018-05-10 18:00:00,1532,12.8,28.3,0.3
2018-05-10,2018-05-10 19:00:00,1126,12.8,28.3,0.3
2018-05-10,2018-05-10 20:00:00,695,12.8,28.3,0.3
2018-05-10,2018-05-10 21:00:00,572,12.8,28.3,0.3
2018-05-10,2018-05-10 22:00:00,415,12.8,28.3,0.3
2018-05-10,2018-05-10 23:00:00,275,12.8,28.3,0.3
2018-05-11,2018-05-11 00:00:00,161,14.4,27.8,0
2018-05-11,2018-05-11 01:00:00,92,14.4,27.8,0
2018-05-11,2018-05-11 02:00:00,39,14.4,27.8,0
2018-05-11,2018-05-11 03:00:00,24,14.4,27.8,0
2018-05-11,2018-05-11 04:00:00,13,14.4,27.8,0
2018-05-11,2018-05-11 05:00:00,44,14.4,27.8,0
2018-05-11,2018-05-11 06:00:00,162,14.4,27.8,0
2018-05-11,2018-05-11 07:00:00,489,14.4,27.8,0
2018-05-11,2018-05-11 08:00:00,1130,14.4,27.8,0
2018-05-11,2018-05-11 09:00:00,1062,14.4,27.8,0
2018-05-11,2018-05-11 10:00:00,572,14.4,27.8,0
2018-05-11,2018-05-11 11:00:00,559,14.4,27.8,0
2018-05-11,2018-05-11 12:00:00,752,14.4,27.8,0
2018-05-11,2018-05-11 13:00:00,848,14.4,27.8,0
2018-05-11,2018-05-11 14:00:00,758,14.4,27.8,0
2018-05-11,2018-05-11 15:00:00,823,14.4,27.8,0
2018-05-11,2018-05-11 16:00:00,1000,14.4,27.8,0
2018-05-11,2018-05-11 17:00:00,1462,14.4,27.8,0
2018-05-11,2018-05-11 18:00:00,1564,14.4,27.8,0
2018-05-11,2018-05-11 19:00:00,1096,14.4,27.8,0
2018-05-11,2018-05-11 20:00:00,862,14.4,27.8,0
2018-05-11,2018-05-11 21:00:00,571,14.4,27.8,0
2018-05-11,2018-05-11 22:00:00,452,14.4,27.8,0
2018-05-11,2018-05-11 23:00:00,427,14.4,27.8,0
2018-05-12,2018-05-12 00:00:00,274,16.7,30.6,1.5
2018-05-12,2018-05-12 01:00:00,181,16.7,30.6,1.5
2018-05-12,2018-05-12 02:00:00,118,16.7,30.6,1.5
2018-05-12,2018-05-12 03:00:00,72,16.7,30.6,1.5
2018-05-12,2018-05-12 04:00:00,29,16.7,30.6,1.5
2018-05-12,2018-05-12 05:00:00,24,16.7,30.6,1.5
2018-05-12,2018-05-12 06:00:00,44,16.7,30.6,1.5
2018-05-12,2018-05-12 07:00:00,101,16.7,30.6,1.5
2018-05-12,2018-05-12 08:00:00,248,16.7,30.6,1.5
2018-05-12,2018-05-12 09:00:00,563,16.7,30.6,1.5
2018-05-12,2018-05-12 10:00:00,919,16.7,30.6,1.5
2018-05-12,2018-05-12 11:00:00,1060,16.7,30.6,1.5
2018-05-12,2018-05-12 12:00:00,1156,16.7,30.6,1.5
2018-05-12,2018-05-12 13:00:00,1260,16.7,30.6,1.5
2018-05-12,2018-05-12 14:00:00,1230,16.7,30.6,1.5
2018-05-12,2018-05-12 15:00:00,1228,16.7,30.6,1.5
2018-05-12,2018-05-12 16:00:00,1205,16.7,30.6,1.5
2018-05-12,2018-05-12 17:00:00,1014,16.7,30.6,1.5
2018-05-12,2018-05-12 18:00:00,1034,16.7,30.6,1.5
2018-05-12,2018-05-12 19:00:00,977,16.7,30.6,1.5
2018-05-12,2018-05-12 20:00:00,637,16.7,30.6,1.5
2018-05-12,2018-05-12 21:00:00,331,16.7,30.6,1.5
2018-05-12,2018-05-12 22:00:00,295,16.7,30.6,1.5
2018-05-12,2018-05-12 23:00:00,275,16.7,30.6,1.5
2018-05-13,2018-05-13 00:00:00,208,15,18.3,10.9
2018-05-13,2018-05-13 01:00:00,147,15,18.3,10.9
2018-05-13,2018-05-13 02:00:00,70,15,18.3,10.9
2018-05-13,2018-05-13 03:00:00,75,15,18.3,10.9
2018-05-13,2018-05-13 04:00:00,52,15,18.3,10.9
2018-05-13,2018-05-13 05:00:00,9,15,18.3,10.9
2018-05-13,2018-05-13 06:00:00,8,15,18.3,10.9
2018-05-13,2018-05-13 07:00:00,24,15,18.3,10.9
2018-05-13,2018-05-13 08:00:00,149,15,18.3,10.9
2018-05-13,2018-05-13 09:00:00,284,15,18.3,10.9
2018-05-13,2018-05-13 10:00:00,303,15,18.3,10.9
2018-05-13,2018-05-13 11:00:00,399,15,18.3,10.9
2018-05-13,2018-05-13 12:00:00,674,15,18.3,10.9
2018-05-13,2018-05-13 13:00:00,856,15,18.3,10.9
2018-05-13,2018-05-13 14:00:00,808,15,18.3,10.9
2018-05-13,2018-05-13 15:00:00,856,15,18.3,10.9
2018-05-13,2018-05-13 16:00:00,793,15,18.3,10.9
2018-05-13,2018-05-13 17:00:00,667,15,18.3,10.9
2018-05-13,2018-05-13 18:00:00,564,15,18.3,10.9
2018-05-13,2018-05-13 19:00:00,480,15,18.3,10.9
2018-05-13,2018-05-13 20:00:00,375,15,18.3,10.9
2018-05-13,2018-05-13 21:00:00,291,15,18.3,10.9
2018-05-13,2018-05-13 22:00:00,151,15,18.3,10.9
2018-05-13,2018-05-13 23:00:00,95,15,18.3,10.9
2018-05-14,2018-05-14 00:00:00,60,14.4,24.4,3.3
2018-05-14,2018-05-14 01:00:00,40,14.4,24.4,3.3
2018-05-14,2018-05-14 02:00:00,17,14.4,24.4,3.3
2018-05-14,2018-05-14 03:00:00,13,14.4,24.4,3.3
2018-05-14,2018-05-14 04:00:00,9,14.4,24.4,3.3
2018-05-14,2018-05-14 05:00:00,29,14.4,24.4,3.3
2018-05-14,2018-05-14 06:00:00,157,14.4,24.4,3.3
2018-05-14,2018-05-14 07:00:00,445,14.4,24.4,3.3
2018-05-14,2018-05-14 08:00:00,930,14.4,24.4,3.3
2018-05-14,2018-05-14 09:00:00,969,14.4,24.4,3.3
2018-05-14,2018-05-14 10:00:00,471,14.4,24.4,3.3
2018-05-14,2018-05-14 11:00:00,361,14.4,24.4,3.3
2018-05-14,2018-05-14 12:00:00,491,14.4,24.4,3.3
2018-05-14,2018-05-14 13:00:00,568,14.4,24.4,3.3
2018-05-14,2018-05-14 14:00:00,593,14.4,24.4,3.3
2018-05-14,2018-05-14 15:00:00,688,14.4,24.4,3.3
2018-05-14,2018-05-14 16:00:00,899,14.4,24.4,3.3
2018-05-14,2018-05-14 17:00:00,1400,14.4,24.4,3.3
2018-05-14,2018-05-14 18:00:00,1770,14.4,24.4,3.3
2018-05-14,2018-05-14 19:00:00,543,14.4,24.4,3.3
2018-05-14,2018-05-14 20:00:00,87,14.4,24.4,3.3
2018-05-14,2018-05-14 21:00:00,60,14.4,24.4,3.3
2018-05-14,2018-05-14 22:00:00,97,14.4,24.4,3.3
2018-05-14,2018-05-14 23:00:00,135,14.4,24.4,3.3
2018-05-15,2018-05-15 00:00:00,85,17.8,32.2,41.4
2018-05-15,2018-05-15 01:00:00,46,17.8,32.2,41.4
2018-05-15,2018-05-15 02:00:00,18,17.8,32.2,41.4
2018-05-15,2018-05-15 03:00:00,7,17.8,32.2,41.4
2018-05-15,2018-05-15 04:00:00,0,17.8,32.2,41.4
2018-05-15,2018-05-15 05:00:00,14,17.8,32.2,41.4
2018-05-15,2018-05-15 06:00:00,155,17.8,32.2,41.4
2018-05-15,2018-05-15 07:00:00,558,17.8,32.2,41.4
2018-05-15,2018-05-15 08:00:00,1197,17.8,32.2,41.4
2018-05-15,2018-05-15 09:00:00,1162,17.8,32.2,41.4
2018-05-15,2018-05-15 10:00:00,443,17.8,32.2,41.4
2018-05-15,2018-05-15 11:00:00,367,17.8,32.2,41.4
2018-05-15,2018-05-15 12:00:00,586,17.8,32.2,41.4
2018-05-15,2018-05-15 13:00:00,562,17.8,32.2,41.4
2018-05-15,2018-05-15 14:00:00,537,17.8,32.2,41.4
2018-05-15,2018-05-15 15:00:00,592,17.8,32.2,41.4
2018-05-15,2018-05-15 16:00:00,778,17.8,32.2,41.4
2018-05-15,2018-05-15 17:00:00,1274,17.8,32.2,41.4
2018-05-15,2018-05-15 18:00:00,1792,17.8,32.2,41.4
2018-05-15,2018-05-15 19:00:00,1156,17.8,32.2,41.4
2018-05-15,2018-05-15 20:00:00,704,17.8,32.2,41.4
2018-05-15,2018-05-15 21:00:00,221,17.8,32.2,41.4
2018-05-15,2018-05-15 22:00:00,102,17.8,32.2,41.4
2018-05-15,2018-05-15 23:00:00,112,17.8,32.2,41.4
2018-05-16,2018-05-16 00:00:00,77,18.3,21.1,33.8
2018-05-16,2018-05-16 01:00:00,33,18.3,21.1,33.8
2018-05-16,2018-05-16 02:00:00,18,18.3,21.1,33.8
2018-05-16,2018-05-16 03:00:00,10,18.3,21.1,33.8
2018-05-16,2018-05-16 04:00:00,7,18.3,21.1,33.8
2018-05-16,2018-05-16 05:00:00,20,18.3,21.1,33.8
2018-05-16,2018-05-16 06:00:00,149,18.3,21.1,33.8
2018-05-16,2018-05-16 07:00:00,451,18.3,21.1,33.8
2018-05-16,2018-05-16 08:00:00,1106,18.3,21.1,33.8
2018-05-16,2018-05-16 09:00:00,1041,18.3,21.1,33.8
2018-05-16,2018-05-16 10:00:00,383,18.3,21.1,33.8
2018-05-16,2018-05-16 11:00:00,273,18.3,21.1,33.8
2018-05-16,2018-05-16 12:00:00,255,18.3,21.1,33.8
2018-05-16,2018-05-16 13:00:00,244,18.3,21.1,33.8
2018-05-16,2018-05-16 14:00:00,209,18.3,21.1,33.8
2018-05-16,2018-05-16 15:00:00,216,18.3,21.1,33.8
2018-05-16,2018-05-16 16:00:00,223,18.3,21.1,33.8
2018-05-16,2018-05-16 17:00:00,328,18.3,21.1,33.8
2018-05-16,2018-05-16 18:00:00,545,18.3,21.1,33.8
2018-05-16,2018-05-16 19:00:00,414,18.3,21.1,33.8
2018-05-16,2018-05-16 20:00:00,412,18.3,21.1,33.8
2018-05-16,2018-05-16 21:00:00,321,18.3,21.1,33.8
2018-05-16,2018-05-16 22:00:00,200,18.3,21.1,33.8
2018-05-16,2018-05-16 23:00:00,74,18.3,21.1,33.8
2018-05-17,2018-05-17 00:00:00,29,17.2,20,19.8
2018-05-17,2018-05-17 01:00:00,23,17.2,20,19.8
2018-05-17,2018-05-17 02:00:00,18,17.2,20,19.8
2018-05-17,2018-05-17 03:00:00,6,17.2,20,19.8
2018-05-17,2018-05-17 04:00:00,11,17.2,20,19.8
2018-05-17,2018-05-17 05:00:00,20,17.2,20,19.8
2018-05-17,2018-05-17 06:00:00,111,17.2,20,19.8
2018-05-17,2018-05-17 07:00:00,275,17.2,20,19.8
2018-05-17,2018-05-17 08:00:00,396,17.2,20,19.8
2018-05-17,2018-05-17 09:00:00,296,17.2,20,19.8
2018-05-17,2018-05-17 10:00:00,178,17.2,20,19.8
2018-05-17,2018-05-17 11:00:00,131,17.2,20,19.8
2018-05-17,2018-05-17 12:00:00,125,17.2,20,19.8
2018-05-17,2018-05-17 13:00:00,78,17.2,20,19.8
2018-05-17,2018-05-17 14:00:00,136,17.2,20,19.8
2018-05-17,2018-05-17 15:00:00,98,17.2,20,19.8
2018-05-17,2018-05-17 16:00:00,199,17.2,20,19.8
2018-05-17,2018-05-17 17:00:00,386,17.2,20,19.8
2018-05-17,2018-05-17 18:00:00,626,17.2,20,19.8
2018-05-17,2018-05-17 19:00:00,682,17.2,20,19.8
2018-05-17,2018-05-17 20:00:00,479,17.2,20,19.8
2018-05-17,2018-05-17 21:00:00,198,17.2,20,19.8
2018-05-17,2018-05-17 22:00:00,151,17.2,20,19.8
2018-05-17,2018-05-17 23:00:00,125,17.2,20,19.8
2018-05-18,2018-05-18 00:00:00,59,12.2,20,18
2018-05-18,2018-05-18 01:00:00,13,12.2,20,18
2018-05-18,2018-05-18 02:00:00,19,12.2,20,18
2018-05-18,2018-05-18 03:00:00,2,12.2,20,18
2018-05-18,2018-05-18 04:00:00,9,12.2,20,18
2018-05-18,2018-05-18 05:00:00,27,12.2,20,18
2018-05-18,2018-05-18 06:00:00,110,12.2,20,18
2018-05-18,2018-05-18 07:00:00,244,12.2,20,18
2018-05-18,2018-05-18 08:00:00,631,12.2,20,18
2018-05-18,2018-05-18 09:00:00,726,12.2,20,18
2018-05-18,2018-05-18 10:00:00,310,12.2,20,18
2018-05-18,2018-05-18 11:00:00,101,12.2,20,18
2018-05-18,2018-05-18 12:00:00,58,12.2,20,18
2018-05-18,2018-05-18 13:00:00,68,12.2,20,18
2018-05-18,2018-05-18 14:00:00,151,12.2,20,18
2018-05-18,2018-05-18 15:00:00,167,12.2,20,18
2018-05-18,2018-05-18 16:00:00,297,12.2,20,18
2018-05-18,2018-05-18 17:00:00,643,12.2,20,18
2018-05-18,2018-05-18 18:00:00,475,12.2,20,18
2018-05-18,2018-05-18 19:00:00,253,12.2,20,18
2018-05-18,2018-05-18 20:00:00,175,12.2,20,18
2018-05-18,2018-05-18 21:00:00,113,12.2,20,18
2018-05-18,2018-05-18 22:00:00,63,12.2,20,18
2018-05-18,2018-05-18 23:00:00,68,12.2,20,18
2018-05-19,2018-05-19 00:00:00,48,12.2,21.1,16.8
2018-05-19,2018-05-19 01:00:00,20,12.2,21.1,16.8
2018-05-19,2018-05-19 02:00:00,17,12.2,21.1,16.8
2018-05-19,2018-05-19 03:00:00,24,12.2,21.1,16.8
2018-05-19,2018-05-19 04:00:00,1,12.2,21.1,16.8
2018-05-19,2018-05-19 05:00:00,8,12.2,21.1,16.8
2018-05-19,2018-05-19 06:00:00,16,12.2,21.1,16.8
2018-05-19,2018-05-19 07:00:00,63,12.2,21.1,16.8
2018-05-19,2018-05-19 08:00:00,91,12.2,21.1,16.8
2018-05-19,2018-05-19 09:00:00,107,12.2,21.1,16.8
2018-05-19,2018-05-19 10:00:00,197,12.2,21.1,16.8
2018-05-19,2018-05-19 11:00:00,313,12.2,21.1,16.8
2018-05-19,2018-05-19 12:00:00,367,12.2,21.1,16.8
2018-05-19,2018-05-19 13:00:00,457,12.2,21.1,16.8
2018-05-19,2018-05-19 14:00:00,467,12.2,21.1,16.8
2018-05-19,2018-05-19 15:00:00,556,12.2,21.1,16.8
2018-05-19,2018-05-19 16:00:00,594,12.2,21.1,16.8
2018-05-19,2018-05-19 17:00:00,678,12.2,21.1,16.8
2018-05-19,2018-05-19 18:00:00,650,12.2,21.1,16.8
2018-05-19,2018-05-19 19:00:00,643,12.2,21.1,16.8
2018-05-19,2018-05-19 20:00:00,527,12.2,21.1,16.8
2018-05-19,2018-05-19 21:00:00,348,12.2,21.1,16.8
2018-05-19,2018-05-19 22:00:00,251,12.2,21.1,16.8
2018-05-19,2018-05-19 23:00:00,235,12.2,21.1,16.8
2018-05-20,2018-05-20 00:00:00,274,19.4,31.1,0
2018-05-20,2018-05-20 01:00:00,152,19.4,31.1,0
2018-05-20,2018-05-20 02:00:00,117,19.4,31.1,0
2018-05-20,2018-05-20 03:00:00,70,19.4,31.1,0
2018-05-20,2018-05-20 04:00:00,46,19.4,31.1,0
2018-05-20,2018-05-20 05:00:00,14,19.4,31.1,0
2018-05-20,2018-05-20 06:00:00,27,19.4,31.1,0
2018-05-20,2018-05-20 07:00:00,89,19.4,31.1,0
2018-05-20,2018-05-20 08:00:00,207,19.4,31.1,0
2018-05-20,2018-05-20 09:00:00,379,19.4,31.1,0
2018-05-20,2018-05-20 10:00:00,618,19.4,31.1,0
2018-05-20,2018-05-20 11:00:00,940,19.4,31.1,0
2018-05-20,2018-05-20 12:00:00,1172,19.4,31.1,0
2018-05-20,2018-05-20 13:00:00,1359,19.4,31.1,0
2018-05-20,2018-05-20 14:00:00,1183,19.4,31.1,0
2018-05-20,2018-05-20 15:00:00,1206,19.4,31.1,0
2018-05-20,2018-05-20 16:00:00,1208,19.4,31.1,0
2018-05-20,2018-05-20 17:00:00,1197,19.4,31.1,0
2018-05-20,2018-05-20 18:00:00,1030,19.4,31.1,0
2018-05-20,2018-05-20 19:00:00,951,19.4,31.1,0
2018-05-20,2018-05-20 20:00:00,736,19.4,31.1,0
2018-05-20,2018-05-20 21:00:00,537,19.4,31.1,0
2018-05-20,2018-05-20 22:00:00,383,19.4,31.1,0
2018-05-20,2018-05-20 23:00:00,266,19.4,31.1,0
2018-05-21,2018-05-21 00:00:00,110,18.3,26.1,0
2018-05-21,2018-05-21 01:00:00,52,18.3,26.1,0
2018-05-21,2018-05-21 02:00:00,50,18.3,26.1,0
2018-05-21,2018-05-21 03:00:00,11,18.3,26.1,0
2018-05-21,2018-05-21 04:00:00,12,18.3,26.1,0
2018-05-21,2018-05-21 05:00:00,49,18.3,26.1,0
2018-05-21,2018-05-21 06:00:00,180,18.3,26.1,0
2018-05-21,2018-05-21 07:00:00,508,18.3,26.1,0
2018-05-21,2018-05-21 08:00:00,1200,18.3,26.1,0
2018-05-21,2018-05-21 09:00:00,1039,18.3,26.1,0
2018-05-21,2018-05-21 10:00:00,493,18.3,26.1,0
2018-05-21,2018-05-21 11:00:00,468,18.3,26.1,0
2018-05-21,2018-05-21 12:00:00,699,18.3,26.1,0
2018-05-21,2018-05-21 13:00:00,650,18.3,26.1,0
2018-05-21,2018-05-21 14:00:00,657,18.3,26.1,0
2018-05-21,2018-05-21 15:00:00,663,18.3,26.1,0
2018-05-21,2018-05-21 16:00:00,886,18.3,26.1,0
2018-05-21,2018-05-21 17:00:00,1396,18.3,26.1,0
2018-05-21,2018-05-21 18:00:00,1865,18.3,26.1,0
2018-05-21,2018-05-21 19:00:00,1320,18.3,26.1,0
2018-05-21,2018-05-21 20:00:00,941,18.3,26.1,0
2018-05-21,2018-05-21 21:00:00,617,18.3,26.1,0
2018-05-21,2018-05-21 22:00:00,442,18.3,26.1,0
2018-05-21,2018-05-21 23:00:00,296,18.3,26.1,0
2018-05-22,2018-05-22 00:00:00,117,17.8,22.2,4.8
