holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
None,266.28,0.0,0.0,90,Mist,mist,2018-02-19 23:00:00,817
None,266.43,0.0,0.0,90,Snow,light snow,2018-02-20 00:00:00,434
None,266.43,0.0,0.0,90,Mist,mist,2018-02-20 00:00:00,434
None,266.36,0.0,0.0,90,Clouds,overcast clouds,2018-02-20 01:00:00,269
None,266.36,0.0,0.0,90,Clouds,overcast clouds,2018-02-20 02:00:00,234
None,266.48,0.0,0.0,90,Mist,mist,2018-02-20 03:00:00,342
None,266.48,0.0,0.0,90,Snow,light snow,2018-02-20 03:00:00,342
None,266.62,0.0,0.0,90,Mist,mist,2018-02-20 04:00:00,825
None,266.62,0.0,0.0,90,Snow,light snow,2018-02-20 04:00:00,825
None,266.5,0.0,0.0,90,Mist,mist,2018-02-20 05:00:00,2690
None,266.5,0.0,0.0,90,Snow,light snow,2018-02-20 05:00:00,2690
None,266.53,0.0,0.0,90,Mist,mist,2018-02-20 06:00:00,4705
None,266.53,0.0,0.0,90,Snow,snow,2018-02-20 06:00:00,4705
None,266.29,0.0,0.0,90,Mist,mist,2018-02-20 07:00:00,4844
None,266.29,0.0,0.0,90,Snow,light snow,2018-02-20 07:00:00,4844
None,266.15,0.0,0.0,90,Mist,mist,2018-02-20 08:00:00,4738
None,265.81,0.0,0.0,90,Mist,mist,2018-02-20 09:00:00,4707
None,265.81,0.0,0.0,90,Snow,light snow,2018-02-20 09:00:00,4707
None,265.49,0.0,0.0,90,Snow,light snow,2018-02-20 10:00:00,4062
None,265.49,0.0,0.0,90,Mist,mist,2018-02-20 10:00:00,4062
None,265.49,0.0,0.0,90,Drizzle,shower drizzle,2018-02-20 10:00:00,4062
None,265.75,0.0,0.0,90,Snow,light snow,2018-02-20 11:00:00,4058
None,265.75,0.0,0.0,90,Mist,mist,2018-02-20 11:00:00,4058
None,265.95,0.0,0.0,90,Snow,light snow,2018-02-20 12:00:00,4407
None,265.79,0.0,0.0,90,Snow,light snow,2018-02-20 13:00:00,4439
None,266.35,0.0,0.0,90,Snow,light snow,2018-02-20 14:00:00,4786
None,266.35,0.0,0.0,90,Clouds,overcast clouds,2018-02-20 15:00:00,5620
None,266.43,0.0,0.0,75,Clouds,broken clouds,2018-02-20 16:00:00,6471
None,266.01,0.0,0.0,40,Snow,light snow,2018-02-20 17:00:00,5888
None,265.96,0.0,0.0,40,Snow,light snow,2018-02-20 18:00:00,4226
None,263.76,0.0,0.0,40,Clouds,scattered clouds,2018-02-20 19:00:00,3012
None,262.61,0.0,0.0,40,Clouds,scattered clouds,2018-02-20 20:00:00,2601
None,262.08,0.0,0.0,5,Clear,sky is clear,2018-02-20 21:00:00,2591
None,260.88,0.0,0.0,40,Clouds,scattered clouds,2018-02-20 22:00:00,1592
None,260.55,0.0,0.0,1,Clear,sky is clear,2018-02-20 23:00:00,965
None,260.15,0.0,0.0,1,Clear,sky is clear,2018-02-21 00:00:00,516
None,259.02,0.0,0.0,20,Clouds,few clouds,2018-02-21 01:00:00,359
None,258.42,0.0,0.0,1,Clear,sky is clear,2018-02-21 02:00:00,237
None,257.75,0.0,0.0,1,Clear,sky is clear,2018-02-21 03:00:00,354
None,257.08,0.0,0.0,1,Clear,sky is clear,2018-02-21 04:00:00,886
None,256.55,0.0,0.0,1,Clear,sky is clear,2018-02-21 05:00:00,2858
None,256.28,0.0,0.0,1,Clear,sky is clear,2018-02-21 06:00:00,5569
None,255.72,0.0,0.0,5,Clear,sky is clear,2018-02-21 07:00:00,6045
None,255.55,0.0,0.0,5,Clear,sky is clear,2018-02-21 08:00:00,5638
None,256.86,0.0,0.0,1,Clear,sky is clear,2018-02-21 09:00:00,5062
None,258.79,0.0,0.0,1,Clear,sky is clear,2018-02-21 10:00:00,4553
None,261.15,0.0,0.0,1,Clear,sky is clear,2018-02-21 11:00:00,4837
None,263.43,0.0,0.0,1,Clear,sky is clear,2018-02-21 12:00:00,5091
None,264.65,0.0,0.0,40,Clouds,scattered clouds,2018-02-21 13:00:00,4632
None,265.15,0.0,0.0,1,Clear,sky is clear,2018-02-21 14:00:00,5130
None,265.95,0.0,0.0,40,Clouds,scattered clouds,2018-02-21 15:00:00,5364
None,266.01,0.0,0.0,40,Clouds,scattered clouds,2018-02-21 16:00:00,6795
None,266.08,0.0,0.0,1,Clear,sky is clear,2018-02-21 17:00:00,6282
None,265.82,0.0,0.0,1,Clear,sky is clear,2018-02-21 18:00:00,4583
None,263.42,0.0,0.0,40,Clouds,scattered clouds,2018-02-21 19:00:00,3356
None,262.08,0.0,0.0,40,Clouds,scattered clouds,2018-02-21 20:00:00,2959
None,261.55,0.0,0.0,1,Clear,sky is clear,2018-02-21 21:00:00,2471
None,259.94,0.0,0.0,1,Clear,sky is clear,2018-02-21 22:00:00,1749
None,259.77,0.0,0.0,1,Clear,sky is clear,2018-02-21 23:00:00,1029
None,258.81,0.0,0.0,1,Clear,sky is clear,2018-02-22 00:00:00,528
None,257.82,0.0,0.0,1,Clear,sky is clear,2018-02-22 01:00:00,338
None,257.15,0.0,0.0,1,Clear,sky is clear,2018-02-22 02:00:00,245
None,256.22,0.0,0.0,1,Clear,sky is clear,2018-02-22 03:00:00,339
None,256.22,0.0,0.0,1,Clear,sky is clear,2018-02-22 04:00:00,853
None,256.21,0.0,0.0,1,Clear,sky is clear,2018-02-22 05:00:00,2854
None,257.28,0.0,0.0,1,Clear,sky is clear,2018-02-22 06:00:00,5466
None,259.08,0.0,0.0,1,Clear,sky is clear,2018-02-22 07:00:00,6559
None,260.22,0.0,0.0,75,Clouds,broken clouds,2018-02-22 08:00:00,5837
None,261.93,0.0,0.0,75,Clouds,broken clouds,2018-02-22 09:00:00,5428
None,264.64,0.0,0.0,90,Clouds,overcast clouds,2018-02-22 10:00:00,4827
None,266.86,0.0,0.0,90,Clouds,overcast clouds,2018-02-22 11:00:00,5108
None,267.81,0.0,0.0,90,Clouds,overcast clouds,2018-02-22 12:00:00,4980
None,268.95,0.0,0.0,90,Clouds,overcast clouds,2018-02-22 13:00:00,5174
None,270.22,0.0,0.0,90,Clouds,overcast clouds,2018-02-22 14:00:00,5353
None,271.15,0.0,0.0,90,Clouds,overcast clouds,2018-02-22 15:00:00,6263
None,271.35,0.0,0.0,90,Clouds,overcast clouds,2018-02-22 16:00:00,6902
None,271.49,0.0,0.0,90,Snow,light snow,2018-02-22 17:00:00,5900
None,271.33,0.0,0.0,90,Snow,light snow,2018-02-22 18:00:00,4514
None,270.92,0.0,0.0,90,Snow,light snow,2018-02-22 19:00:00,3048
None,270.02,0.0,0.0,90,Snow,snow,2018-02-22 20:00:00,2736
None,270.02,0.0,0.0,90,Mist,mist,2018-02-22 20:00:00,2736
None,269.86,0.0,0.0,90,Snow,snow,2018-02-22 21:00:00,2247
None,269.86,0.0,0.0,90,Mist,mist,2018-02-22 21:00:00,2247
None,269.86,0.0,0.0,90,Snow,light snow,2018-02-22 22:00:00,1905
None,269.86,0.0,0.0,90,Mist,mist,2018-02-22 22:00:00,1905
None,270.02,0.0,0.0,90,Snow,heavy snow,2018-02-22 23:00:00,1372
None,270.02,0.0,0.0,90,Fog,fog,2018-02-22 23:00:00,1372
None,270.02,0.0,0.0,90,Mist,mist,2018-02-22 23:00:00,1372
None,269.86,0.0,0.0,90,Snow,heavy snow,2018-02-23 00:00:00,632
None,269.86,0.0,0.0,90,Mist,mist,2018-02-23 00:00:00,632
None,269.86,0.0,0.0,90,Fog,fog,2018-02-23 00:00:00,632
None,269.79,0.0,0.0,90,Snow,heavy snow,2018-02-23 01:00:00,390
None,269.79,0.0,0.0,90,Fog,fog,2018-02-23 01:00:00,390
None,269.79,0.0,0.0,90,Mist,mist,2018-02-23 01:00:00,390
None,269.79,0.0,0.0,90,Snow,snow,2018-02-23 02:00:00,309
None,269.79,0.0,0.0,90,Mist,mist,2018-02-23 02:00:00,309
None,269.79,0.0,0.0,90,Snow,snow,2018-02-23 03:00:00,368
None,269.79,0.0,0.0,90,Mist,mist,2018-02-23 03:00:00,368
None,270.08,0.0,0.0,90,Mist,mist,2018-02-23 04:00:00,830
None,270.08,0.0,0.0,90,Snow,light snow,2018-02-23 04:00:00,830
None,270.01,0.0,0.0,90,Mist,mist,2018-02-23 05:00:00,2451
None,270.01,0.0,0.0,90,Snow,light snow,2018-02-23 05:00:00,2451
None,270.22,0.0,0.0,90,Mist,mist,2018-02-23 06:00:00,4627
None,270.22,0.0,0.0,90,Snow,light snow,2018-02-23 06:00:00,4627
None,270.22,0.0,0.0,90,Mist,mist,2018-02-23 07:00:00,5240
None,270.22,0.0,0.0,90,Snow,light snow,2018-02-23 07:00:00,5240
None,270.08,0.0,0.0,90,Mist,mist,2018-02-23 08:00:00,4595
None,270.28,0.0,0.0,90,Mist,mist,2018-02-23 09:00:00,4413
None,270.22,0.0,0.0,75,Mist,mist,2018-02-23 10:00:00,4140
None,271.15,0.0,0.0,90,Mist,mist,2018-02-23 11:00:00,4183
None,271.35,0.0,0.0,75,Clouds,broken clouds,2018-02-23 12:00:00,4732
None,271.62,0.0,0.0,40,Clouds,scattered clouds,2018-02-23 13:00:00,4786
None,272.51,0.0,0.0,1,Clear,sky is clear,2018-02-23 14:00:00,5131
None,272.72,0.0,0.0,20,Clouds,few clouds,2018-02-23 15:00:00,5631
None,272.62,0.0,0.0,5,Clear,sky is clear,2018-02-23 16:00:00,6368
None,272.43,0.0,0.0,20,Clouds,few clouds,2018-02-23 17:00:00,5681
None,271.44,0.0,0.0,5,Clear,sky is clear,2018-02-23 18:00:00,4876
None,269.44,0.0,0.0,5,Clear,sky is clear,2018-02-23 19:00:00,3751
None,268.15,0.0,0.0,5,Clear,sky is clear,2018-02-23 20:00:00,3124
None,266.68,0.0,0.0,5,Mist,mist,2018-02-23 21:00:00,3015
None,265.72,0.0,0.0,1,Mist,mist,2018-02-23 22:00:00,2528
None,264.29,0.0,0.0,1,Fog,fog,2018-02-23 23:00:00,2105
None,264.29,0.0,0.0,1,Mist,mist,2018-02-23 23:00:00,2105
None,263.01,0.0,0.0,1,Fog,fog,2018-02-24 00:00:00,1043
None,263.01,0.0,0.0,1,Mist,mist,2018-02-24 00:00:00,1043
None,261.15,0.0,0.0,1,Mist,mist,2018-02-24 01:00:00,712
None,261.15,0.0,0.0,1,Haze,haze,2018-02-24 01:00:00,712
None,259.41,0.0,0.0,1,Mist,mist,2018-02-24 02:00:00,490
None,259.41,0.0,0.0,1,Fog,fog,2018-02-24 02:00:00,490
None,259.41,0.0,0.0,1,Haze,haze,2018-02-24 02:00:00,490
None,257.42,0.0,0.0,40,Mist,mist,2018-02-24 03:00:00,425
None,257.42,0.0,0.0,40,Fog,fog,2018-02-24 03:00:00,425
None,257.42,0.0,0.0,40,Haze,haze,2018-02-24 03:00:00,425
None,256.76,0.0,0.0,1,Mist,mist,2018-02-24 04:00:00,404
None,256.76,0.0,0.0,1,Fog,fog,2018-02-24 04:00:00,404
None,255.93,0.0,0.0,1,Mist,mist,2018-02-24 05:00:00,676
None,255.93,0.0,0.0,1,Fog,fog,2018-02-24 05:00:00,676
None,255.93,0.0,0.0,1,Haze,haze,2018-02-24 05:00:00,676
None,255.38,0.0,0.0,1,Mist,mist,2018-02-24 06:00:00,1119
None,255.38,0.0,0.0,1,Haze,haze,2018-02-24 06:00:00,1119
None,255.38,0.0,0.0,1,Fog,fog,2018-02-24 06:00:00,1119
None,256.21,0.0,0.0,90,Mist,mist,2018-02-24 07:00:00,1836
None,256.21,0.0,0.0,90,Haze,haze,2018-02-24 07:00:00,1836
None,256.21,0.0,0.0,90,Fog,fog,2018-02-24 07:00:00,1836
None,256.21,0.0,0.0,90,Snow,light snow,2018-02-24 07:00:00,1836
None,257.44,0.0,0.0,1,Fog,fog,2018-02-24 08:00:00,3018
None,257.44,0.0,0.0,1,Mist,mist,2018-02-24 08:00:00,3018
None,257.44,0.0,0.0,1,Snow,light snow,2018-02-24 08:00:00,3018
None,257.44,0.0,0.0,1,Haze,haze,2018-02-24 08:00:00,3018
None,259.9,0.0,0.0,75,Mist,mist,2018-02-24 09:00:00,3753
None,259.9,0.0,0.0,75,Fog,fog,2018-02-24 09:00:00,3753
None,259.9,0.0,0.0,75,Snow,snow,2018-02-24 09:00:00,3753
None,263.3,0.0,0.0,1,Mist,mist,2018-02-24 10:00:00,4373
None,263.3,0.0,0.0,1,Snow,light snow,2018-02-24 10:00:00,4373
None,265.99,0.0,0.0,90,Mist,mist,2018-02-24 11:00:00,4487
None,267.45,0.0,0.0,75,Mist,mist,2018-02-24 12:00:00,4938
None,267.45,0.0,0.0,75,Haze,haze,2018-02-24 12:00:00,4938
None,269.53,0.0,0.0,75,Haze,haze,2018-02-24 13:00:00,4744
None,269.53,0.0,0.0,75,Mist,mist,2018-02-24 13:00:00,4744
None,270.36,0.0,0.0,90,Haze,haze,2018-02-24 14:00:00,4831
None,270.75,0.0,0.0,90,Snow,snow,2018-02-24 15:00:00,3660
None,270.75,0.0,0.0,90,Mist,mist,2018-02-24 15:00:00,3660
None,270.75,0.0,0.0,90,Haze,haze,2018-02-24 15:00:00,3660
None,270.55,0.0,0.0,90,Snow,snow,2018-02-24 16:00:00,3247
None,270.55,0.0,0.0,90,Fog,fog,2018-02-24 16:00:00,3247
None,270.55,0.0,0.0,90,Snow,snow,2018-02-24 17:00:00,2709
None,270.55,0.0,0.0,90,Fog,fog,2018-02-24 17:00:00,2709
None,271.02,0.0,0.0,90,Snow,heavy snow,2018-02-24 18:00:00,2677
None,271.02,0.0,0.0,90,Fog,fog,2018-02-24 18:00:00,2677
None,271.02,0.0,0.0,90,Snow,heavy snow,2018-02-24 19:00:00,2338
None,271.02,0.0,0.0,90,Mist,mist,2018-02-24 19:00:00,2338
None,271.02,0.0,0.0,90,Fog,fog,2018-02-24 19:00:00,2338
None,271.35,0.0,0.0,90,Snow,heavy snow,2018-02-24 20:00:00,1520
None,271.35,0.0,0.0,90,Fog,fog,2018-02-24 20:00:00,1520
None,271.48,0.0,0.0,90,Snow,snow,2018-02-24 21:00:00,1686
None,271.48,0.0,0.0,90,Mist,mist,2018-02-24 21:00:00,1686
None,271.48,0.0,0.0,90,Fog,fog,2018-02-24 21:00:00,1686
None,271.42,0.0,0.0,90,Snow,light snow,2018-02-24 22:00:00,1786
None,271.42,0.0,0.0,90,Mist,mist,2018-02-24 22:00:00,1786
None,271.44,0.0,0.0,90,Snow,light snow,2018-02-24 23:00:00,1162
None,271.44,0.0,0.0,90,Mist,mist,2018-02-24 23:00:00,1162
None,269.82,0.0,0.0,90,Snow,light snow,2018-02-25 00:00:00,779
None,269.82,0.0,0.0,90,Mist,mist,2018-02-25 00:00:00,779
None,267.84,0.0,0.0,90,Mist,mist,2018-02-25 01:00:00,510
None,267.84,0.0,0.0,90,Snow,light snow,2018-02-25 01:00:00,510
None,267.49,0.0,0.0,90,Mist,mist,2018-02-25 02:00:00,381
None,267.49,0.0,0.0,90,Haze,haze,2018-02-25 02:00:00,381
None,267.49,0.0,0.0,90,Snow,light snow,2018-02-25 02:00:00,381
None,265.94,0.0,0.0,90,Haze,haze,2018-02-25 03:00:00,254
None,265.94,0.0,0.0,90,Mist,mist,2018-02-25 03:00:00,254
None,265.94,0.0,0.0,90,Snow,light snow,2018-02-25 03:00:00,254
None,265.51,0.0,0.0,90,Mist,mist,2018-02-25 04:00:00,251
None,265.22,0.0,0.0,90,Mist,mist,2018-02-25 05:00:00,407
None,265.38,0.0,0.0,90,Mist,mist,2018-02-25 06:00:00,723
None,265.58,0.0,0.0,90,Clouds,overcast clouds,2018-02-25 07:00:00,947
None,264.75,0.0,0.0,90,Clouds,overcast clouds,2018-02-25 08:00:00,1343
None,264.82,0.0,0.0,1,Clear,sky is clear,2018-02-25 09:00:00,2014
None,265.55,0.0,0.0,1,Snow,light snow,2018-02-25 10:00:00,2598
None,266.61,0.0,0.0,40,Snow,light snow,2018-02-25 11:00:00,3073
None,267.88,0.0,0.0,40,Clouds,scattered clouds,2018-02-25 12:00:00,3719
None,269.65,0.0,0.0,75,Clouds,broken clouds,2018-02-25 13:00:00,3840
None,270.28,0.0,0.0,90,Haze,haze,2018-02-25 14:00:00,3865
None,271.08,0.0,0.0,90,Clouds,overcast clouds,2018-02-25 15:00:00,3974
None,271.61,0.0,0.0,75,Clouds,broken clouds,2018-02-25 16:00:00,4262
None,271.69,0.0,0.0,1,Clear,sky is clear,2018-02-25 17:00:00,4131
None,271.36,0.0,0.0,5,Clear,sky is clear,2018-02-25 18:00:00,3759
None,270.51,0.0,0.0,5,Clear,sky is clear,2018-02-25 19:00:00,2950
None,269.48,0.0,0.0,5,Clear,sky is clear,2018-02-25 20:00:00,2604
None,268.79,0.0,0.0,5,Clear,sky is clear,2018-02-25 21:00:00,2507
None,267.61,0.0,0.0,1,Clear,sky is clear,2018-02-25 22:00:00,3097
None,266.95,0.0,0.0,1,Clear,sky is clear,2018-02-25 23:00:00,1239
None,266.22,0.0,0.0,1,Clear,sky is clear,2018-02-26 00:00:00,517
None,265.51,0.0,0.0,1,Clear,sky is clear,2018-02-26 01:00:00,348
None,264.28,0.0,0.0,1,Clear,sky is clear,2018-02-26 02:00:00,267
None,263.79,0.0,0.0,1,Mist,mist,2018-02-26 03:00:00,336
None,263.62,0.0,0.0,1,Clear,sky is clear,2018-02-26 04:00:00,902
None,263.15,0.0,0.0,1,Clear,sky is clear,2018-02-26 05:00:00,2665
None,263.15,0.0,0.0,1,Clear,sky is clear,2018-02-26 06:00:00,5186
None,263.58,0.0,0.0,1,Clear,sky is clear,2018-02-26 07:00:00,6034
None,263.91,0.0,0.0,5,Clear,sky is clear,2018-02-26 08:00:00,5602
None,265.37,0.0,0.0,1,Clear,sky is clear,2018-02-26 09:00:00,5033
None,270.0,0.0,0.0,20,Clouds,few clouds,2018-02-26 10:00:00,4472
None,271.28,0.0,0.0,1,Clear,sky is clear,2018-02-26 11:00:00,4371
None,273.86,0.0,0.0,1,Clear,sky is clear,2018-02-26 12:00:00,4532
None,275.86,0.0,0.0,1,Clear,sky is clear,2018-02-26 13:00:00,4602
None,277.08,0.0,0.0,40,Clouds,scattered clouds,2018-02-26 14:00:00,4875
None,277.68,0.0,0.0,40,Clouds,scattered clouds,2018-02-26 15:00:00,5389
None,278.15,0.0,0.0,1,Clear,sky is clear,2018-02-26 16:00:00,6370
None,277.95,0.0,0.0,5,Clear,sky is clear,2018-02-26 17:00:00,5920
None,276.54,0.0,0.0,1,Clear,sky is clear,2018-02-26 18:00:00,4442
None,275.02,0.0,0.0,5,Clear,sky is clear,2018-02-26 19:00:00,3086
None,274.58,0.0,0.0,5,Clear,sky is clear,2018-02-26 20:00:00,2642
None,274.22,0.0,0.0,1,Clear,sky is clear,2018-02-26 21:00:00,2197
None,273.58,0.0,0.0,1,Clear,sky is clear,2018-02-26 22:00:00,1528
None,272.58,0.0,0.0,1,Clear,sky is clear,2018-02-26 23:00:00,1008
None,270.37,0.0,0.0,1,Mist,mist,2018-02-27 00:00:00,529
None,270.08,0.0,0.0,1,Mist,mist,2018-02-27 01:00:00,329
None,268.64,0.0,0.0,1,Mist,mist,2018-02-27 02:00:00,255
None,268.79,0.0,0.0,1,Mist,mist,2018-02-27 03:00:00,370
None,268.35,0.0,0.0,1,Fog,fog,2018-02-27 04:00:00,878
None,268.35,0.0,0.0,1,Mist,mist,2018-02-27 04:00:00,878
None,267.28,0.0,0.0,90,Fog,fog,2018-02-27 05:00:00,2884
None,267.28,0.0,0.0,90,Mist,mist,2018-02-27 05:00:00,2884
None,267.28,0.0,0.0,90,Haze,haze,2018-02-27 05:00:00,2884
None,266.68,0.0,0.0,90,Fog,fog,2018-02-27 06:00:00,5418
None,266.68,0.0,0.0,90,Mist,mist,2018-02-27 06:00:00,5418
None,264.93,0.0,0.0,1,Mist,mist,2018-02-27 07:00:00,6318
None,264.93,0.0,0.0,1,Fog,fog,2018-02-27 07:00:00,6318
None,264.71,0.0,0.0,90,Mist,mist,2018-02-27 08:00:00,5876
None,264.71,0.0,0.0,90,Fog,fog,2018-02-27 08:00:00,5876
None,268.56,0.0,0.0,75,Haze,haze,2018-02-27 09:00:00,5093
None,268.56,0.0,0.0,75,Mist,mist,2018-02-27 09:00:00,5093
None,268.56,0.0,0.0,75,Fog,fog,2018-02-27 09:00:00,5093
None,270.67,0.0,0.0,1,Mist,mist,2018-02-27 10:00:00,4349
None,270.67,0.0,0.0,1,Fog,fog,2018-02-27 10:00:00,4349
None,273.63,0.0,0.0,75,Clouds,broken clouds,2018-02-27 11:00:00,4607
None,275.0,0.0,0.0,1,Clear,sky is clear,2018-02-27 12:00:00,4901
None,276.94,0.0,0.0,1,Clear,sky is clear,2018-02-27 13:00:00,4912
None,278.21,0.0,0.0,75,Clouds,broken clouds,2018-02-27 14:00:00,5221
None,279.02,0.0,0.0,1,Clear,sky is clear,2018-02-27 15:00:00,5755
None,279.08,0.0,0.0,40,Clouds,scattered clouds,2018-02-27 16:00:00,6445
None,278.86,0.0,0.0,40,Clouds,scattered clouds,2018-02-27 17:00:00,6202
None,278.84,0.0,0.0,40,Clouds,scattered clouds,2018-02-27 18:00:00,4430
None,277.38,0.0,0.0,90,Clouds,overcast clouds,2018-02-27 19:00:00,3376
None,275.93,0.0,0.0,90,Clouds,overcast clouds,2018-02-27 20:00:00,2891
None,274.76,0.0,0.0,40,Clouds,scattered clouds,2018-02-27 21:00:00,3376
None,273.09,0.0,0.0,1,Clear,sky is clear,2018-02-27 22:00:00,3003
None,271.75,0.0,0.0,1,Clear,sky is clear,2018-02-27 23:00:00,1151
None,271.01,0.0,0.0,1,Clear,sky is clear,2018-02-28 00:00:00,602
None,270.54,0.0,0.0,1,Clear,sky is clear,2018-02-28 01:00:00,340
None,269.79,0.0,0.0,1,Clear,sky is clear,2018-02-28 02:00:00,294
None,268.55,0.0,0.0,1,Mist,mist,2018-02-28 03:00:00,378
None,268.15,0.0,0.0,1,Mist,mist,2018-02-28 04:00:00,887
None,267.81,0.0,0.0,1,Mist,mist,2018-02-28 05:00:00,2873
None,267.21,0.0,0.0,1,Mist,mist,2018-02-28 06:00:00,5649
None,266.08,0.0,0.0,5,Mist,mist,2018-02-28 07:00:00,6351
None,266.08,0.0,0.0,5,Mist,mist,2018-02-28 08:00:00,6007
None,268.74,0.0,0.0,5,Mist,mist,2018-02-28 09:00:00,5230
None,272.42,0.0,0.0,1,Clear,sky is clear,2018-02-28 10:00:00,4561
None,275.58,0.0,0.0,75,Clouds,broken clouds,2018-02-28 11:00:00,4860
None,276.35,0.0,0.0,75,Clouds,broken clouds,2018-02-28 12:00:00,4936
None,277.75,0.0,0.0,75,Clouds,broken clouds,2018-02-28 13:00:00,5036
None,278.88,0.0,0.0,75,Clouds,broken clouds,2018-02-28 14:00:00,5255
None,279.53,0.0,0.0,75,Clouds,broken clouds,2018-02-28 15:00:00,5729
None,279.92,0.0,0.0,1,Clear,sky is clear,2018-02-28 16:00:00,6563
None,278.95,0.0,0.0,75,Clouds,broken clouds,2018-02-28 17:00:00,6316
None,278.36,0.0,0.0,1,Clear,sky is clear,2018-02-28 18:00:00,4877
None,276.62,0.0,0.0,75,Clouds,broken clouds,2018-02-28 19:00:00,3267
None,275.23,0.0,0.0,90,Clouds,overcast clouds,2018-02-28 20:00:00,2939
None,274.87,0.0,0.0,90,Clouds,overcast clouds,2018-02-28 21:00:00,2629
None,274.75,0.0,0.0,90,Clouds,overcast clouds,2018-02-28 22:00:00,1780
None,274.68,0.0,0.0,90,Clouds,overcast clouds,2018-02-28 23:00:00,1102
None,274.61,0.0,0.0,90,Clouds,overcast clouds,2018-03-01 00:00:00,600
None,273.95,0.0,0.0,90,Clouds,overcast clouds,2018-03-01 01:00:00,369
None,273.22,0.0,0.0,75,Clouds,broken clouds,2018-03-01 02:00:00,283
None,272.58,0.0,0.0,90,Clouds,overcast clouds,2018-03-01 03:00:00,385
None,271.51,0.0,0.0,40,Clouds,scattered clouds,2018-03-01 04:00:00,919
None,270.22,0.0,0.0,1,Clear,sky is clear,2018-03-01 05:00:00,2872
None,268.75,0.0,0.0,1,Clear,sky is clear,2018-03-01 06:00:00,5703
None,268.01,0.0,0.0,1,Clear,sky is clear,2018-03-01 07:00:00,6275
None,267.14,0.0,0.0,5,Clear,sky is clear,2018-03-01 08:00:00,5728
None,268.78,0.0,0.0,1,Clear,sky is clear,2018-03-01 09:00:00,5419
None,271.07,0.0,0.0,1,Clear,sky is clear,2018-03-01 10:00:00,4555
None,272.57,0.0,0.0,1,Clear,sky is clear,2018-03-01 11:00:00,4875
None,274.23,0.0,0.0,1,Clear,sky is clear,2018-03-01 12:00:00,5080
None,275.3,0.0,0.0,1,Clear,sky is clear,2018-03-01 13:00:00,5210
None,276.35,0.0,0.0,1,Clear,sky is clear,2018-03-01 14:00:00,5328
None,277.01,0.0,0.0,1,Clear,sky is clear,2018-03-01 15:00:00,5952
None,277.36,0.0,0.0,5,Clear,sky is clear,2018-03-01 16:00:00,6565
None,277.29,0.0,0.0,5,Clear,sky is clear,2018-03-01 17:00:00,6236
None,276.44,0.0,0.0,5,Clear,sky is clear,2018-03-01 18:00:00,4800
None,274.94,0.0,0.0,1,Clear,sky is clear,2018-03-01 19:00:00,3709
None,273.51,0.0,0.0,5,Clear,sky is clear,2018-03-01 20:00:00,3169
None,272.09,0.0,0.0,1,Clear,sky is clear,2018-03-01 21:00:00,2981
None,270.79,0.0,0.0,1,Clear,sky is clear,2018-03-01 22:00:00,2166
None,269.65,0.0,0.0,1,Clear,sky is clear,2018-03-01 23:00:00,1266
None,268.21,0.0,0.0,1,Clear,sky is clear,2018-03-02 00:00:00,644
None,267.15,0.0,0.0,1,Clear,sky is clear,2018-03-02 01:00:00,416
None,266.51,0.0,0.0,1,Mist,mist,2018-03-02 02:00:00,295
None,265.08,0.0,0.0,1,Mist,mist,2018-03-02 03:00:00,364
None,263.93,0.0,0.0,1,Mist,mist,2018-03-02 04:00:00,846
None,263.93,0.0,0.0,1,Haze,haze,2018-03-02 04:00:00,846
None,263.0,0.0,0.0,1,Mist,mist,2018-03-02 05:00:00,2670
None,263.0,0.0,0.0,1,Fog,fog,2018-03-02 05:00:00,2670
None,261.35,0.0,0.0,1,Mist,mist,2018-03-02 06:00:00,5165
None,261.35,0.0,0.0,1,Haze,haze,2018-03-02 06:00:00,5165
None,261.54,0.0,0.0,1,Mist,mist,2018-03-02 07:00:00,6497
None,261.94,0.0,0.0,75,Mist,mist,2018-03-02 08:00:00,5636
None,264.01,0.0,0.0,75,Mist,mist,2018-03-02 09:00:00,4945
None,266.67,0.0,0.0,1,Mist,mist,2018-03-02 10:00:00,4858
None,269.07,0.0,0.0,75,Mist,mist,2018-03-02 11:00:00,5171
None,271.65,0.0,0.0,1,Haze,haze,2018-03-02 12:00:00,5391
None,274.08,0.0,0.0,75,Clouds,broken clouds,2018-03-02 13:00:00,5390
None,275.82,0.0,0.0,1,Clear,sky is clear,2018-03-02 14:00:00,5692
None,276.68,0.0,0.0,20,Clouds,few clouds,2018-03-02 15:00:00,6057
None,277.35,0.0,0.0,20,Clouds,few clouds,2018-03-02 16:00:00,6730
None,277.15,0.0,0.0,90,Clouds,overcast clouds,2018-03-02 17:00:00,6070
None,276.79,0.0,0.0,90,Clouds,overcast clouds,2018-03-02 18:00:00,4954
None,276.22,0.0,0.0,90,Clouds,overcast clouds,2018-03-02 19:00:00,3996
None,276.01,0.0,0.0,90,Clouds,overcast clouds,2018-03-02 20:00:00,3551
None,275.62,0.0,0.0,90,Clouds,overcast clouds,2018-03-02 21:00:00,3238
None,275.79,0.0,0.0,90,Clouds,overcast clouds,2018-03-02 22:00:00,2453
None,275.5,0.0,0.0,90,Clouds,overcast clouds,2018-03-02 23:00:00,1798
